Store,Date,Weekly_Sales,Temperature,Fuel_Price
5,26-11-2010,488362.61,66.15,2.735
5,03-12-2010,344490.88,51.31,2.708
5,10-12-2010,352811.53,48.27,2.843
5,17-12-2010,367801.19,51.61,2.869
5,24-12-2010,466010.25,55.01,2.886
5,31-12-2010,298180.18,49.79,2.943
5,07-01-2011,286347.26,48.3,2.976
5,14-01-2011,260636.71,37.74,2.983
5,21-01-2011,275313.34,45.41,3.016
5,28-01-2011,279088.39,44.5,3.01
5,04-02-2011,329613.2,41.67,2.989
5,11-02-2011,311590.54,38.25,3.022
5,18-02-2011,356622.61,58.83,3.045
5,25-02-2011,294659.5,63.35,3.065
5,04-03-2011,329033.66,60.35,3.288
5,11-03-2011,293098.1,55.74,3.459
5,18-03-2011,312177.67,64.31,3.488
5,25-03-2011,294732.5,70.71,3.473
5,01-04-2011,314316.55,61.5,3.524
5,08-04-2011,307333.62,69.64,3.622
5,15-04-2011,307913.58,72.02,3.743
5,22-04-2011,328415.44,74.34,3.807
5,29-04-2011,307291.56,74.75,3.81
5,06-05-2011,322904.68,66.27,3.906
5,13-05-2011,290930.01,77.38,3.899
5,20-05-2011,299614.33,71.37,3.907
5,27-05-2011,297149.69,80.14,3.786
5,03-06-2011,329183.92,83.81,3.699
5,10-06-2011,304984.14,83.61,3.648
5,17-06-2011,304811.82,86.84,3.637
5,24-06-2011,302881.64,84.76,3.594
5,01-07-2011,327093.89,85.81,3.524
5,08-07-2011,310804.93,86.64,3.48
5,15-07-2011,283248.62,88.64,3.575
5,22-07-2011,292539.73,86.97,3.651
5,29-07-2011,275142.17,89.42,3.682
5,05-08-2011,317738.56,91.07,3.684
5,12-08-2011,289886.16,90.16,3.638
5,19-08-2011,303643.84,89.35,3.554
5,26-08-2011,310338.17,89.18,3.523
5,02-09-2011,315645.53,90.38,3.533
5,09-09-2011,321110.22,79.04,3.546
5,16-09-2011,278529.71,83.55,3.526
5,23-09-2011,291024.98,78.01,3.467
5,30-09-2011,292315.38,81.16,3.355
5,07-10-2011,309111.47,71.64,3.285
5,14-10-2011,286117.72,72.36,3.274
5,21-10-2011,306069.18,66.9,3.353
5,28-10-2011,307035.11,69.27,3.372
5,04-11-2011,353652.23,56.71,3.332
5,11-11-2011,311906.7,60.71,3.297
5,18-11-2011,307944.37,64.33,3.308
5,25-11-2011,507900.07,61.93,3.236
5,02-12-2011,376225.61,51.14,3.172
5,09-12-2011,367433.77,44.12,3.158
5,16-12-2011,379530.3,54.42,3.159
5,23-12-2011,458562.24,50.33,3.112
5,30-12-2011,349624.88,45.62,3.129
5,06-01-2012,312078.71,50.21,3.157
5,13-01-2012,291454.52,48.86,3.261
5,20-01-2012,287523.98,54.65,3.268
5,27-01-2012,295974.22,54.63,3.29
5,03-02-2012,333948.0,57.35,3.36
5,10-02-2012,349239.88,48.57,3.409
5,17-02-2012,356427.98,48.25,3.51
5,24-02-2012,312220.47,57.75,3.555
5,02-03-2012,359206.21,60.66,3.63
5,09-03-2012,347295.6,57.69,3.669
5,16-03-2012,339392.54,63.55,3.734
5,23-03-2012,321299.99,64.44,3.787
5,30-03-2012,331318.73,67.76,3.845
5,06-04-2012,402985.7,70.4,3.891
5,13-04-2012,351832.03,70.56,3.891
5,20-04-2012,330063.06,67.33,3.877
5,27-04-2012,324839.74,68.96,3.814
5,04-05-2012,360932.69,77.1,3.749
5,11-05-2012,333870.52,73.45,3.688
5,18-05-2012,336189.66,70.45,3.63
5,25-05-2012,341994.48,78.23,3.561
5,01-06-2012,359867.8,79.72,3.501
5,08-06-2012,341704.59,81.02,3.452
5,15-06-2012,327383.64,81.64,3.393
5,22-06-2012,325041.68,80.57,3.346
5,29-06-2012,329658.1,87.08,3.286
5,06-07-2012,341214.43,82.35,3.227
5,13-07-2012,316203.64,80.78,3.256
5,20-07-2012,321205.12,81.05,3.311
5,27-07-2012,306827.36,85.06,3.407
5,03-08-2012,324195.17,86.91,3.417
5,10-08-2012,306759.7,86.96,3.494
5,17-08-2012,314014.18,87.52,3.571
5,24-08-2012,320831.36,79.45,3.62
5,31-08-2012,344642.01,84.25,3.638
5,07-09-2012,350648.91,86.3,3.73
5,14-09-2012,299800.67,76.65,3.717
5,21-09-2012,307306.76,71.09,3.721
5,28-09-2012,310141.68,78.33,3.666
5,05-10-2012,343048.29,71.17,3.617
5,12-10-2012,325345.41,66.24,3.601
5,19-10-2012,313358.15,69.17,3.594
5,26-10-2012,319550.77,71.7,3.506
6,05-02-2010,1652635.1,40.43,2.572
6,12-02-2010,1606283.86,40.57,2.548
6,19-02-2010,1567138.07,43.58,2.514
6,26-02-2010,1432953.21,47.1,2.561
6,05-03-2010,1601348.82,49.63,2.625
6,12-03-2010,1558621.36,58.82,2.667
6,19-03-2010,1693058.91,56.55,2.72
6,26-03-2010,1472033.38,53.74,2.732
6,02-04-2010,1770333.9,64.94,2.719
6,09-04-2010,1667181.82,66.15,2.77
6,16-04-2010,1519846.36,65.68,2.808
6,23-04-2010,1540435.99,64.11,2.795
6,30-04-2010,1498080.16,68.91,2.78
6,07-05-2010,1619920.04,73.68,2.835
6,14-05-2010,1524059.4,74.95,2.854
6,21-05-2010,1531938.44,74.8,2.826
6,28-05-2010,1644470.66,78.89,2.759
6,04-06-2010,1857380.09,79.44,2.705
6,11-06-2010,1685652.35,81.81,2.668
6,18-06-2010,1677248.24,83.89,2.637
6,25-06-2010,1640681.88,84.2,2.653
6,02-07-2010,1759777.25,80.34,2.669
6,09-07-2010,1690317.99,80.93,2.642
6,16-07-2010,1560120.8,83.75,2.623
6,23-07-2010,1585240.92,83.9,2.608
6,30-07-2010,1532308.78,81.37,2.64
6,06-08-2010,1633241.59,86.61,2.627
6,13-08-2010,1547654.98,86.83,2.692
6,20-08-2010,1539930.5,87.36,2.664
6,27-08-2010,1450766.12,85.71,2.619
6,03-09-2010,1510925.32,82.15,2.577
6,10-09-2010,1424225.44,78.78,2.565
6,17-09-2010,1308537.75,81.78,2.582
6,24-09-2010,1275591.84,76.49,2.624
6,01-10-2010,1328468.89,70.69,2.603
6,08-10-2010,1360317.9,65.21,2.633
6,15-10-2010,1344580.92,68.93,2.72
6,22-10-2010,1332716.53,70.97,2.725
6,29-10-2010,1385323.7,70.39,2.716
6,05-11-2010,1505442.15,59.9,2.689
6,12-11-2010,1495536.46,62.11,2.728
6,19-11-2010,1518841.45,52.99,2.771
6,26-11-2010,2267452.4,65.79,2.735
6,03-12-2010,1677067.24,52.3,2.708
6,10-12-2010,1834737.58,48.46,2.843
6,17-12-2010,2090268.95,52.24,2.869
6,24-12-2010,2727575.18,55.07,2.886
6,31-12-2010,1464050.02,49.14,2.943
6,07-01-2011,1350441.68,47.78,2.976
6,14-01-2011,1306194.55,38.37,2.983
6,21-01-2011,1261253.18,46.2,3.016
6,28-01-2011,1287034.7,44.98,3.01
6,04-02-2011,1514999.17,40.59,2.989
6,11-02-2011,1486920.17,39.38,3.022
6,18-02-2011,1572117.54,59.61,3.045
6,25-02-2011,1422600.43,62.86,3.065
6,04-03-2011,1502617.99,60.45,3.288
6,11-03-2011,1494497.39,57.71,3.459
6,18-03-2011,1685375.47,65.07,3.488
6,25-03-2011,1438465.81,70.83,3.473
6,01-04-2011,1459276.77,62.25,3.524
6,08-04-2011,1534594.0,70.35,3.622
6,15-04-2011,1448797.02,73.17,3.743
6,22-04-2011,1639358.93,74.24,3.807
6,29-04-2011,1479249.9,75.27,3.81
6,06-05-2011,1504651.57,65.42,3.906
6,13-05-2011,1453185.65,76.95,3.899
6,20-05-2011,1382783.83,72.01,3.907
6,27-05-2011,1523979.11,80.83,3.786
6,03-06-2011,1705506.29,84.01,3.699
6,10-06-2011,1598643.65,84.49,3.648
6,17-06-2011,1622150.33,87.08,3.637
6,24-06-2011,1543365.9,85.51,3.594
6,01-07-2011,1694551.15,87.0,3.524
6,08-07-2011,1709373.62,88.36,3.48
6,15-07-2011,1526801.24,88.93,3.575
6,22-07-2011,1526506.08,88.06,3.651
6,29-07-2011,1483991.05,90.22,3.682
6,05-08-2011,1601584.57,91.46,3.684
6,12-08-2011,1484995.38,90.49,3.638
6,19-08-2011,1493544.04,89.26,3.554
6,26-08-2011,1420405.41,90.07,3.523
6,02-09-2011,1481618.74,91.22,3.533
6,09-09-2011,1483574.38,80.21,3.546
6,16-09-2011,1351407.79,84.94,3.526
6,23-09-2011,1336044.75,78.49,3.467
6,30-09-2011,1307551.92,82.51,3.355
6,07-10-2011,1481739.2,74.1,3.285
6,14-10-2011,1386520.99,71.24,3.274
6,21-10-2011,1417922.37,68.53,3.353
6,28-10-2011,1419445.12,69.51,3.372
6,04-11-2011,1523420.38,58.54,3.332
6,11-11-2011,1536176.54,61.33,3.297
6,18-11-2011,1524390.07,63.89,3.308
6,25-11-2011,2249811.55,62.78,3.236
6,02-12-2011,1688531.34,51.18,3.172
6,09-12-2011,1903385.14,43.64,3.158
6,16-12-2011,2034695.56,53.27,3.159
6,23-12-2011,2644633.02,49.45,3.112
6,30-12-2011,1598080.52,46.8,3.129
6,06-01-2012,1395339.71,50.82,3.157
6,13-01-2012,1344243.17,48.33,3.261
6,20-01-2012,1326255.7,55.37,3.268
6,27-01-2012,1315610.66,53.95,3.29
6,03-02-2012,1496305.78,57.45,3.36
6,10-02-2012,1620603.92,48.58,3.409
6,17-02-2012,1632616.09,49.03,3.51
6,24-02-2012,1465187.71,59.17,3.555
6,02-03-2012,1550385.65,60.32,3.63
6,09-03-2012,1569304.4,57.89,3.669
6,16-03-2012,1748010.29,62.8,3.734
6,23-03-2012,1495143.62,63.71,3.787
6,30-03-2012,1508933.26,67.91,3.845
6,06-04-2012,1840131.19,71.6,3.891
6,13-04-2012,1616394.45,71.29,3.891
6,20-04-2012,1456073.24,68.64,3.877
6,27-04-2012,1456221.1,71.5,3.814
6,04-05-2012,1543461.12,77.66,3.749
6,11-05-2012,1517075.67,72.66,3.688
6,18-05-2012,1513635.64,70.5,3.63
6,25-05-2012,1603793.42,78.47,3.561
6,01-06-2012,1681121.38,80.39,3.501
6,08-06-2012,1696619.52,80.5,3.452
6,15-06-2012,1642247.48,82.1,3.393
6,22-06-2012,1618272.25,81.2,3.346
6,29-06-2012,1648863.46,87.35,3.286
6,06-07-2012,1876359.39,82.95,3.227
6,13-07-2012,1588142.26,80.27,3.256
6,20-07-2012,1574361.97,81.57,3.311
6,27-07-2012,1513229.16,85.78,3.407
6,03-08-2012,1627274.93,87.55,3.417
6,10-08-2012,1588380.73,87.04,3.494
6,17-08-2012,1543049.52,87.53,3.571
6,24-08-2012,1501095.49,79.03,3.62
6,31-08-2012,1577439.81,83.58,3.638
6,07-09-2012,1608077.01,86.33,3.73
6,14-09-2012,1375166.86,76.41,3.717
6,21-09-2012,1425603.65,70.81,3.721
6,28-09-2012,1369131.46,77.82,3.666
6,05-10-2012,1518177.71,70.84,3.617
6,12-10-2012,1459396.84,65.43,3.601
6,19-10-2012,1436883.99,69.68,3.594
6,26-10-2012,1431426.34,72.34,3.506
7,05-02-2010,496725.44,10.53,2.58
7,12-02-2010,524104.92,25.9,2.572
7,19-02-2010,506760.54,27.28,2.55
7,26-02-2010,496083.24,24.91,2.586
7,05-03-2010,491419.55,35.86,2.62
7,12-03-2010,480452.1,27.25,2.684
7,19-03-2010,574450.23,29.04,2.692
7,26-03-2010,514731.6,23.33,2.717
7,02-04-2010,561145.14,38.26,2.725
7,09-04-2010,484263.25,33.79,2.75
7,16-04-2010,406228.19,41.89,2.765
7,23-04-2010,404751.25,43.07,2.776
7,30-04-2010,373655.61,38.99,2.766
7,07-05-2010,395453.83,40.07,2.771
7,14-05-2010,372673.61,41.41,2.788
7,21-05-2010,395195.65,46.6,2.776
7,28-05-2010,442734.55,54.24,2.737
7,04-06-2010,509183.22,53.63,2.7
7,11-06-2010,498580.87,63.59,2.684
7,18-06-2010,481144.09,52.7,2.674
7,25-06-2010,553714.87,59.94,2.715
7,02-07-2010,575570.77,61.31,2.728
7,09-07-2010,593462.34,58.0,2.711
7,16-07-2010,557166.35,62.19,2.699
7,23-07-2010,570231.21,64.64,2.691
7,30-07-2010,603547.16,66.07,2.69
7,06-08-2010,643854.17,61.7,2.69
7,13-08-2010,598185.4,60.13,2.723
7,20-08-2010,582353.17,59.59,2.732
7,27-08-2010,554309.24,57.57,2.731
7,03-09-2010,532765.05,49.84,2.773
7,10-09-2010,535769.32,48.5,2.78
7,17-09-2010,489408.53,48.56,2.8
7,24-09-2010,488008.83,47.55,2.793
7,01-10-2010,448998.73,49.99,2.759
7,08-10-2010,480239.88,44.13,2.745
7,15-10-2010,463370.48,35.86,2.762
7,22-10-2010,472450.81,36.84,2.762
7,29-10-2010,465493.15,34.78,2.748
7,05-11-2010,480512.44,49.44,2.729
7,12-11-2010,507584.29,22.12,2.737
7,19-11-2010,482528.36,25.56,2.758
7,26-11-2010,835189.26,17.95,2.742
7,03-12-2010,552811.62,21.88,2.712
7,10-12-2010,599730.07,24.24,2.728
7,17-12-2010,716388.81,20.74,2.778
7,24-12-2010,1045124.88,26.04,2.781
7,31-12-2010,729572.08,13.76,2.829
7,07-01-2011,661163.94,10.09,2.882
7,14-01-2011,547384.9,11.32,2.911
7,21-01-2011,521539.46,25.4,2.973
7,28-01-2011,513372.17,10.11,3.008
7,04-02-2011,558027.77,-2.06,3.011
7,11-02-2011,559903.13,10.24,3.037
7,18-02-2011,572387.47,17.3,3.051
7,25-02-2011,546690.84,17.46,3.101
7,04-03-2011,551378.39,21.84,3.232
7,11-03-2011,558963.83,20.7,3.372
7,18-03-2011,635014.69,27.69,3.406
7,25-03-2011,559061.58,25.69,3.414
7,01-04-2011,513409.67,24.83,3.461
7,08-04-2011,500552.16,30.64,3.532
7,15-04-2011,423380.14,27.79,3.611
7,22-04-2011,466594.89,31.84,3.636
7,29-04-2011,410429.73,26.79,3.663
7,06-05-2011,407012.47,26.54,3.735
7,13-05-2011,414094.05,36.61,3.767
7,20-05-2011,424670.98,36.16,3.828
7,27-05-2011,457216.87,37.51,3.795
7,03-06-2011,542295.37,45.77,3.763
7,10-06-2011,621099.95,53.3,3.735
7,17-06-2011,610991.35,48.79,3.697
7,24-06-2011,640043.97,46.85,3.661
7,01-07-2011,704344.21,58.54,3.597
7,08-07-2011,761793.94,59.08,3.54
7,15-07-2011,642748.21,54.37,3.532
7,22-07-2011,688043.96,56.22,3.545
7,29-07-2011,653382.62,56.66,3.547
7,05-08-2011,695392.84,55.91,3.554
7,12-08-2011,670670.46,54.56,3.542
7,19-08-2011,645156.21,56.06,3.499
7,26-08-2011,629994.47,57.6,3.485
7,02-09-2011,592355.24,53.4,3.511
7,09-09-2011,613135.23,45.61,3.566
7,16-09-2011,558981.45,43.67,3.596
7,23-09-2011,536144.81,43.67,3.581
7,30-09-2011,488880.26,47.34,3.538
7,07-10-2011,525866.36,40.65,3.498
7,14-10-2011,501959.19,32.65,3.491
7,21-10-2011,558691.43,37.49,3.548
7,28-10-2011,527339.52,28.82,3.55
7,04-11-2011,564536.01,23.41,3.527
7,11-11-2011,556015.59,19.53,3.505
7,18-11-2011,539826.56,29.53,3.479
7,25-11-2011,949075.87,27.6,3.424
7,02-12-2011,591907.88,20.38,3.378
7,09-12-2011,653845.45,11.17,3.331
7,16-12-2011,720242.19,15.2,3.266
7,23-12-2011,1059715.27,12.19,3.173
7,30-12-2011,815915.52,15.56,3.119
7,06-01-2012,713117.66,18.67,3.095
7,13-01-2012,593875.46,7.46,3.077
7,20-01-2012,578002.85,27.41,3.055
7,27-01-2012,541037.98,26.9,3.038
7,03-02-2012,580453.32,22.2,3.031
7,10-02-2012,563460.77,18.79,3.103
7,17-02-2012,620908.18,27.03,3.113
7,24-02-2012,603041.14,24.41,3.129
7,02-03-2012,551058.13,21.64,3.191
7,09-03-2012,579166.5,30.1,3.286
7,16-03-2012,669205.73,37.29,3.486
7,23-03-2012,615997.29,35.06,3.664
7,30-03-2012,583322.2,44.99,3.75
7,06-04-2012,621425.98,44.29,3.854
7,13-04-2012,517420.23,41.43,3.901
7,20-04-2012,457340.06,39.3,3.936
7,27-04-2012,467827.75,51.49,3.927
7,04-05-2012,465198.89,45.38,3.903
7,11-05-2012,460397.41,48.54,3.87
7,18-05-2012,468428.3,49.41,3.837
7,25-05-2012,532739.77,50.6,3.804
7,01-06-2012,598495.02,55.06,3.764
7,08-06-2012,642963.75,63.07,3.741
7,15-06-2012,666942.02,59.33,3.723
7,22-06-2012,687344.68,63.69,3.735
7,29-06-2012,704335.41,68.84,3.693
7,06-07-2012,805642.61,64.67,3.646
7,13-07-2012,694150.89,64.21,3.613
7,20-07-2012,686345.69,62.87,3.585
7,27-07-2012,686365.4,64.6,3.57
7,03-08-2012,680954.81,61.83,3.528
7,10-08-2012,675926.3,63.41,3.509
7,17-08-2012,642450.4,59.66,3.545
7,24-08-2012,609099.37,59.27,3.558
7,31-08-2012,586467.16,60.46,3.556
7,07-09-2012,597876.55,57.84,3.596
7,14-09-2012,541120.2,53.66,3.659
7,21-09-2012,530842.25,51.77,3.765
7,28-09-2012,525545.76,50.64,3.789
7,05-10-2012,505830.56,48.43,3.779
7,12-10-2012,503463.93,41.43,3.76
7,19-10-2012,516424.83,43.01,3.75
7,26-10-2012,495543.28,42.53,3.686
8,05-02-2010,1004137.09,34.14,2.572
8,12-02-2010,994801.4,33.34,2.548
8,19-02-2010,963960.37,39.1,2.514
8,26-02-2010,847592.11,37.91,2.561
8,05-03-2010,881503.95,45.64,2.625
8,12-03-2010,860336.16,49.76,2.667
8,19-03-2010,839911.0,47.26,2.72
8,26-03-2010,772539.12,46.51,2.732
8,02-04-2010,914500.91,60.18,2.719
8,09-04-2010,916033.92,59.25,2.77
8,16-04-2010,882917.12,62.66,2.808
8,23-04-2010,850440.26,56.1,2.795
8,30-04-2010,778672.64,61.01,2.78
8,07-05-2010,916820.96,62.68,2.835
8,14-05-2010,873337.84,61.35,2.854
8,21-05-2010,818333.21,66.03,2.826
8,28-05-2010,868041.56,74.71,2.759
8,04-06-2010,958225.41,75.71,2.705
8,11-06-2010,914835.86,82.21,2.668
8,18-06-2010,869922.56,78.79,2.637
8,25-06-2010,814919.11,81.78,2.653
8,02-07-2010,852333.75,74.78,2.669
8,09-07-2010,845289.77,72.49,2.642
8,16-07-2010,848630.57,77.49,2.623
8,23-07-2010,785515.88,78.29,2.608
8,30-07-2010,787295.09,76.02,2.64
8,06-08-2010,893399.77,80.37,2.627
8,13-08-2010,867919.21,80.11,2.692
8,20-08-2010,870676.44,79.36,2.664
8,27-08-2010,888816.78,74.92,2.619
8,03-09-2010,899036.47,76.14,2.577
8,10-09-2010,831425.2,74.34,2.565
8,17-09-2010,836707.85,75.32,2.582
8,24-09-2010,773725.08,72.21,2.624
8,01-10-2010,804105.49,68.7,2.603
8,08-10-2010,870349.86,62.94,2.633
8,15-10-2010,826546.96,62.59,2.72
8,22-10-2010,836419.14,62.86,2.725
8,29-10-2010,830756.76,57.93,2.716
8,05-11-2010,927266.34,55.76,2.689
8,12-11-2010,911538.98,54.89,2.728
8,19-11-2010,885608.04,43.86,2.771
8,26-11-2010,1261693.16,51.07,2.735
8,03-12-2010,952766.93,42.85,2.708
8,10-12-2010,1069061.63,42.47,2.843
8,17-12-2010,1220579.55,45.03,2.869
8,24-12-2010,1511641.09,45.67,2.886
8,31-12-2010,773586.49,41.47,2.943
8,07-01-2011,873065.23,35.77,2.976
8,14-01-2011,809646.66,31.62,2.983
8,21-01-2011,822668.23,42.06,3.016
8,28-01-2011,782256.66,39.26,3.01
8,04-02-2011,944594.78,24.48,2.989
8,11-02-2011,996147.39,28.26,3.022
8,18-02-2011,1065108.64,50.64,3.045
8,25-02-2011,917317.15,51.29,3.065
8,04-03-2011,935266.43,53.18,3.288
8,11-03-2011,900387.29,49.14,3.459
8,18-03-2011,898289.14,56.68,3.488
8,25-03-2011,827968.36,59.74,3.473
8,01-04-2011,878762.3,49.86,3.524
8,08-04-2011,949825.83,65.62,3.622
8,15-04-2011,908278.74,63.55,3.743
8,22-04-2011,937473.13,65.11,3.807
8,29-04-2011,855014.77,62.29,3.81
8,06-05-2011,941457.34,58.92,3.906
8,13-05-2011,895763.41,72.96,3.899
8,20-05-2011,836049.89,65.54,3.907
8,27-05-2011,857939.41,73.14,3.786
8,03-06-2011,929222.16,82.05,3.699
8,10-06-2011,897309.41,82.21,3.648
8,17-06-2011,922048.41,84.73,3.637
8,24-06-2011,864881.24,83.94,3.594
8,01-07-2011,883683.35,87.26,3.524
8,08-07-2011,861965.12,83.57,3.48
8,15-07-2011,849925.37,84.26,3.575
8,22-07-2011,829902.42,85.46,3.651
8,29-07-2011,807082.19,86.46,3.682
8,05-08-2011,892393.77,85.15,3.684
8,12-08-2011,856796.1,86.05,3.638
8,19-08-2011,895066.5,82.92,3.554
8,26-08-2011,912542.82,84.69,3.523
8,02-09-2011,891387.14,84.77,3.533
8,09-09-2011,848358.09,69.01,3.546
8,16-09-2011,870971.82,69.09,3.526
8,23-09-2011,806444.29,68.72,3.467
8,30-09-2011,809049.37,72.2,3.355
8,07-10-2011,929976.55,67.61,3.285
8,14-10-2011,863188.26,61.74,3.274
8,21-10-2011,905984.49,59.97,3.353
8,28-10-2011,876712.31,56.86,3.372
8,04-11-2011,947815.05,49.68,3.332
8,11-11-2011,917088.48,50.56,3.297
8,18-11-2011,897032.19,51.72,3.308
8,25-11-2011,1235163.86,49.61,3.236
8,02-12-2011,986601.46,40.82,3.172
8,09-12-2011,1051922.95,30.51,3.158
8,16-12-2011,1118163.94,39.79,3.159
8,23-12-2011,1462254.05,38.16,3.112
8,30-12-2011,858572.22,36.33,3.129
8,06-01-2012,872113.23,43.47,3.157
8,13-01-2012,817661.76,36.46,3.261
8,20-01-2012,813954.82,46.81,3.268
8,27-01-2012,778178.53,45.52,3.29
8,03-02-2012,927610.69,45.56,3.36
8,10-02-2012,1021400.42,35.71,3.409
8,17-02-2012,1096232.89,37.51,3.51
8,24-02-2012,928537.54,46.33,3.555
8,02-03-2012,952264.91,50.95,3.63
8,09-03-2012,960115.56,49.59,3.669
8,16-03-2012,921178.39,56.63,3.734
8,23-03-2012,874223.25,52.9,3.787
8,30-03-2012,905935.29,66.69,3.845
8,06-04-2012,1046816.59,62.18,3.891
8,13-04-2012,909989.45,65.19,3.891
8,20-04-2012,872288.46,63.59,3.877
8,27-04-2012,879448.25,70.34,3.814
8,04-05-2012,937232.09,73.96,3.749
8,11-05-2012,920128.89,64.96,3.688
8,18-05-2012,913922.01,64.16,3.63
8,25-05-2012,895157.44,76.11,3.561
8,01-06-2012,921161.2,78.31,3.501
8,08-06-2012,928820.0,74.28,3.452
8,15-06-2012,916918.7,77.14,3.393
8,22-06-2012,899449.65,78.85,3.346
8,29-06-2012,878298.22,84.47,3.286
8,06-07-2012,936205.5,81.24,3.227
8,13-07-2012,890488.01,78.46,3.256
8,20-07-2012,888834.07,79.94,3.311
8,27-07-2012,838227.52,81.71,3.407
8,03-08-2012,897076.73,85.06,3.417
8,10-08-2012,930745.69,83.74,3.494
8,17-08-2012,896613.19,81.21,3.571
8,24-08-2012,936373.65,73.77,3.62
8,31-08-2012,976137.73,75.33,3.638
8,07-09-2012,932160.37,80.87,3.73
8,14-09-2012,883569.38,67.21,3.717
8,21-09-2012,857796.45,66.96,3.721
8,28-09-2012,884724.41,71.1,3.666
8,05-10-2012,976436.02,61.41,3.617
8,12-10-2012,927511.99,55.03,3.601
8,19-10-2012,900309.75,62.99,3.594
8,26-10-2012,891671.44,64.74,3.506
9,05-02-2010,549505.55,38.01,2.572
9,12-02-2010,552677.48,37.08,2.548
9,19-02-2010,511327.9,43.06,2.514
9,26-02-2010,473773.27,43.83,2.561
9,05-03-2010,507297.88,48.43,2.625
9,12-03-2010,494145.8,55.76,2.667
9,19-03-2010,485744.61,53.15,2.72
9,26-03-2010,484946.56,51.8,2.732
9,02-04-2010,545206.32,65.21,2.719
9,09-04-2010,529384.31,64.95,2.77
9,16-04-2010,485764.32,66.09,2.808
9,23-04-2010,488683.57,61.26,2.795
9,30-04-2010,491723.42,66.07,2.78
9,07-05-2010,526128.61,68.58,2.835
9,14-05-2010,492792.8,70.53,2.854
9,21-05-2010,506274.94,71.5,2.826
9,28-05-2010,558143.53,77.12,2.759
9,04-06-2010,586061.46,79.65,2.705
9,11-06-2010,522715.68,83.75,2.668
9,18-06-2010,513073.87,82.99,2.637
9,25-06-2010,509263.28,85.02,2.653
9,02-07-2010,528832.54,78.55,2.669
9,09-07-2010,485389.15,78.51,2.642
9,16-07-2010,474030.51,82.93,2.623
9,23-07-2010,462676.5,84.49,2.608
9,30-07-2010,468675.19,79.83,2.64
9,06-08-2010,522815.45,87.09,2.627
9,13-08-2010,481897.98,86.85,2.692
9,20-08-2010,499325.38,86.3,2.664
9,27-08-2010,506789.66,84.01,2.619
9,03-09-2010,511049.06,82.47,2.577
9,10-09-2010,484835.2,77.7,2.565
9,17-09-2010,463448.59,81.19,2.582
9,24-09-2010,452905.22,77.15,2.624
9,01-10-2010,495692.19,69.08,2.603
9,08-10-2010,505069.21,65.35,2.633
9,15-10-2010,454769.68,67.36,2.72
9,22-10-2010,466322.76,69.99,2.725
9,29-10-2010,508801.61,64.43,2.716
9,05-11-2010,517869.97,58.69,2.689
9,12-11-2010,520846.68,61.59,2.728
9,19-11-2010,519823.3,49.96,2.771
9,26-11-2010,768070.53,60.18,2.735
9,03-12-2010,578164.82,49.89,2.708
9,10-12-2010,618121.82,46.1,2.843
9,17-12-2010,685243.2,49.7,2.869
9,24-12-2010,873347.55,50.93,2.886
9,31-12-2010,459770.85,45.92,2.943
9,07-01-2011,490981.78,41.82,2.976
9,14-01-2011,458086.69,36.43,2.983
9,21-01-2011,454021.69,44.72,3.016
9,28-01-2011,463561.48,43.9,3.01
9,04-02-2011,544612.28,31.82,2.989
9,11-02-2011,555279.02,34.13,3.022
9,18-02-2011,610985.56,58.5,3.045
9,25-02-2011,513107.2,59.01,3.065
9,04-03-2011,542016.18,60.67,3.288
9,11-03-2011,517783.5,54.75,3.459
9,18-03-2011,515226.11,63.82,3.488
9,25-03-2011,497488.4,68.79,3.473
9,01-04-2011,520962.14,56.12,3.524
9,08-04-2011,561625.92,71.4,3.622
9,15-04-2011,528420.28,71.9,3.743
9,22-04-2011,549502.11,72.35,3.807
9,29-04-2011,532226.2,70.85,3.81
9,06-05-2011,545251.1,62.2,3.906
9,13-05-2011,539126.0,77.66,3.899
9,20-05-2011,518266.9,70.49,3.907
9,27-05-2011,553834.04,80.42,3.786
9,03-06-2011,587004.29,85.8,3.699
9,10-06-2011,550076.32,85.81,3.648
9,17-06-2011,558671.14,89.15,3.637
9,24-06-2011,538745.93,86.74,3.594
9,01-07-2011,537064.03,89.14,3.524
9,08-07-2011,535983.13,89.04,3.48
9,15-07-2011,512834.04,90.45,3.575
9,22-07-2011,491449.94,89.08,3.651
9,29-07-2011,471449.98,91.1,3.682
9,05-08-2011,554879.67,91.52,3.684
9,12-08-2011,520284.79,91.63,3.638
9,19-08-2011,540819.44,85.8,3.554
9,26-08-2011,542663.53,88.95,3.523
9,02-09-2011,544643.33,89.33,3.533
9,09-09-2011,528784.86,75.65,3.546
9,16-09-2011,500274.03,77.95,3.526
9,23-09-2011,506743.78,74.42,3.467
9,30-09-2011,508567.04,78.45,3.355
9,07-10-2011,553836.98,72.62,3.285
9,14-10-2011,529515.66,67.27,3.274
9,21-10-2011,557075.21,65.46,3.353
9,28-10-2011,548527.49,63.96,3.372
9,04-11-2011,597855.07,54.46,3.332
9,11-11-2011,594574.12,58.28,3.297
9,18-11-2011,542414.27,58.8,3.308
9,25-11-2011,814753.5,54.32,3.236
9,02-12-2011,613115.21,46.84,3.172
9,09-12-2011,630327.28,37.65,3.158
